id	Sentences	category
689	"새로운 한 살 더 먹은거 축하 앞으로도 좋은 날이니까, 함께 많은 추억 만들자."	0
970	생신을 진심으로 축하드립니다. 오래오래 건강하세요.	0
810	"생일 축하해! 오늘은 특별한 너의 날, 마음껏 즐기고 행복한 순간 많이 만들어봐."	0
509	"올해는 서로에게 좋고 행복한 일만 가득했으면 좋겠다. 더욱 빛날 내일을 위해, 힘내자! 나도 항상 널 응원할게!!!"	0
978	"생일 축하해, 내 친구! 평소 표현이 서툴어서 잘 말하지 못했지만, 난 너가 내 옆에 있어서 항상 든든해! 고마워."	0
877	"오늘은 너의 날, 많은 사랑 받길 바라! 맛있는 음식 많이 먹고, 좋은 일 많으니까, 더 자유롭게 즐겨봐."	0
622	올 한 해도 여러분과 함께할 수 있어 감사했습니다.	0
820	생일 축하해! 특별한 하루가 되길 바라!	0
590	다사다난했던 2023년의 마지막 12월은 따뜻하고 행복하게 보내셨으면 좋겠습니다. 추운 날씨 속에서도 마음은 포근하고 따뜻하길 바라며 즐거운 연말 보내시길 바랍니다.	0
129	새해에는 건강과 행복이 늘 함께하는 모습으로 새로운 일들에 도전하길 바랍니다.	0
64	모든 이의 새해가 행복과 희망으로 가득찬 시간이 되길 기원합니다.	0
670	미역국 맛있게 먹구 즐거운 하루 보내~	0
767	생일 축하해! 새로운 나이에 더 멋진 모습으로 성장하길 바라.	0
732	생일 축하해! 너에게 특별한 일들만 가득하길 바라. 더 좋은 하루 보내~	0
60	모든 이가 행복한 기운에 감싸여 행복이 가득한 해가 되길 바라요.	0
989	"오늘은 너의 날! 좋은 일만, 웃는 일만, 즐거운 일만 가득하길. 늘 행복해!"	0
92	"새해, 모든 소망이 이루어지는 해가 되길 바랍니다."	0
488	"새해에는 뜻하는 바 모두 이루길 바라며, 늘 건강하고 행복한 한 해가 되길 기원한다."	0
695	생일 날에 눈도 오네 ㅋㅋ 생일 축하해	0
859	"어떻게 보내든 너의 날이니까, 마음껏 즐겨봐! 생일 축하해! 케이크 맛있게 먹구 즐거운 하루 보내~"	0
181	"새해에는 모든 어려움을 이겨내고, 빠르게 성장하는 모습을 보여주길 바랍니다."	0
937	한 살 더 먹은거 축하해	0
551	2023년이 여러분에게 새로운 시작을 가져다 주길 기대합니다.	0
186	새해에는 모든 일들이 순조롭게 진행되어 원하는 결과를 얻을 수 있는 해가 되기를 기원합니다.	0
703	생일 축하한당 언제 한 번 만나자!	0
623	올 한 해도 항상 신경 써주셔서 감사했습니다. 내년에도 항상 건강하고 좋은 일만 가득하셨으면 좋겠습니다!	0
38	기쁨이 가득한 해가 되길.	0
906	"즐거운 생일을 보내길 바라! 선물도 많이 받고, 좋은 추억 쌓아가자. 생일 축하해! 오늘은 특별한 너의 날, 마음껏 즐기면 돼."	0
784	생일 축하해! 오늘은 너에게 특별한 날이야.	0
78	새로운 시작과 함께 좋은 일들만 가득한 한 해가 되시길 바랍니다.	0
134	새해에는 당신과 소중한 사람들과 함께하는 특별한 순간들이 가득하길 바랍니다.	0
799	생일 축하해! 오늘은 너의 미소가 빛날 거야.	0
101	새해가 시작됐습니다. 행복한 기운으로 가득찬 2024년이 되시길 바라는 모든 소망이 이루어지는 해가 되기를 바랍니다.	0
411	희망과 행복이 넘치는 2024년을 맞아 모든 꿈이 이뤄질 수 있기를 기원합니다.	0
661	"또 한 살 더 먹어! 오늘은 너의 날, 웃음 가득한 하루가 되길 바라. 케이크 맛있게 먹구 즐거운 시간 보내"	0
91	"새해, 더 많은 성취, 행복한 해가 되길 기원합니다."	0
818	생일 축하해! 좋은 일만 가득하길 바라.	0
418	힘찬 한 해가 되시길 바랍니다.	0
356	행복한 새해에는 당신의 모든 꿈과 희망이 이루어질 수 있기를 기원합니다.	0
542	평범한 하루하루 가운데 소소한 기쁨을 발견하는 2024년이 되길 기원합니다.	0
389	행운과 행복이 가득한 해가 되길 기대합니다.	0
205	새해에는 새로운 시작과 함께 행복한 일들이 찾아오기를 기대합니다.	0
954	"1년에 단 한 번 뿐인 너의 생일을 함께할 수 있어서 너무 행복해. 항상 내 옆에 있어줘서 고맙고, 많이 많이 사랑해. 생일 축하해!"	0
857	"어떻게 보내든 너의 날, 즐거운 하루하루를 즐겨봐!"	0
198	"새해에는 새로운 가능성이 넓어지고, 더 나은 미래를 향해 나아가길 바랍니다."	0
826	생일 축하해! 행복한 하루 보내~ 많은 사랑 받길 바라.	0
478	"새해 복 많이 받으시고, 하시는 일 모두 잘 되시길 기원합니다."	0
863	"언제나 힘이 되어주는 너, 내가 항상 고맙고 생일 축하해!"	0
447	그동안 주셨던 사랑과 은혜에 많이 감사합니다. 그리고 새해 복 많이 받으세요~ 사랑합니다~~	0
118	새해를 맞아 더 많은 성취와 행운이 함께하는 해가 되길 기대합니다.	0
32	갑진년에는 희망과 변화가 함께하는 새해를 맞이하길 바랍니다.	0
714	생일 축하해 ㅎㅎㅎ 눈 오니까 밖에 나갈 때 조심하구!	0
736	생일 축하해! 너에게 특별한 일들만 가득한 날이 되길 기대한다.	0
427	2024년 갑진년에는 더욱더 빛나는 한 해가 되길 바라. 늘 응원할게. 파이팅!	0
518	올해엔 꼭 솔로탈출하자! 성공하면 밥 사는거 잊지 말고~ 새해 복 많이 받아!	0
405	행운의 해가 되길 기원합니다.	0
627	올 한해가 시작된게 엊그제 같은데 어느새 마지막 달인 12월이 왔습니다. 남은 한 달은 기쁨과 행복으로 가득 채우는 시간 되시길 바랍니다.	0
148	새해에는 더 많은 행복이 찾아오길 기대합니다.	0
215	새해에는 원하는 모든 것이 이뤄지길 기원합니다.	0
432	2024년 새해 복 많이 받으세요. 건강과 뜻하는 일 모두 이루어지는 2024년이 되시길 바랍니다.	0
225	새해에는 좋은 사람들과 함께 행복하고 따뜻한 시간을 보낼 수 있기를 바랍니다.	0
764	생일 축하해! 새로운 나이에 더 멋진 모습으로 성장하길 기대할게.	0
66	모든 일이 순조롭게 흘러가길 기원합니다.	0
241	새해에는 행복이 주는 힘으로 모든 어려움을 극복해 나갈 수 있기를 기원합니다.	0
508	올해는 두 배로 효도할게요. 그리고 이 말은 안 할 수가 없네요. 감사합니다.	0
113	새해는 더 많은 웃음과 기쁨으로 가득찬 시간이 되길 바라요.	0
431	"2024년 갑진년이네요~항상 부족한 저를 믿고 응원해 주셔서 감사합니다. 힘든 일이 있을 때면 격려해 주시고, 좋은 일이 있을 때면 저보다 더 기뻐해 주시는 우리 부모님. 저에게 있어서 부모님은 언제나 최고입니다. 늘 따뜻한 사랑과 보살핌을 주셔서 감사합니다. 항상 건강 유념하시고 오래오래 곁에 머물러 주세요! "	0
513	올해도 서로의 성장을 지지하며 멋진 한해를 만들어 봅시다. 새해 복 많이 받으세요!	0
1003	항상 고마운 너의 생일을 축하한다. 보고싶다 친구야	0
128	새해에는 건강과 행복이 가득한 날들이 되기를 기대해요.	0
424	2023년 한해동안 참 잘 버텨온 너에게 오는 2024년에는 덜 힘들고 더 좋은 일들만 있기를 바래~	0
802	"생일 축하해! 오늘은 더 특별한 너의 날, 웃음 가득한 하루가 되길 바라."	0
146	새해에는 더 많은 웃음과 기쁨이 함께하길.	0
641	지금까지 잘해왔고 지금도 잘하고 있고 내년에는 더 잘할 거야. 12월 마무리 잘해! 항상 응원할께.	0
583	"날씨가 부쩍 추워졌습니다. 이럴 때 일수록 건강 잘 챙기고, 남은 연말도 화이팅 합시다!"	0
127	새해에는 건강과 행복이 가득한 날들이 계속되기를 바랍니다.	0
350	행복한 새해를 맞이하세요.	0
141	새해에는 더 많은 성공과 행복이 여러분을 기다리고 있을 거에요.	0
476	새해 복 많이 받으세요. 올해도 건강하세요.	0
823	생일 축하해! 특별한 하루가 되길 바라.	0
658	"눈이 내리는 날은 더 특별한 너의 날, 웃음 가득한 하루가 되길 바라!"	0
90	새해 복 많이 받으세요!	0
27	갑진년에는 행복과 사랑이 넘치는 새해가 되길 기원합니다.	0
766	생일 축하해! 새로운 나이에 더 멋진 모습으로 성장하길 기대해.	0
511	올해는 작년보다 더 좋은 일만 생기길 바라요!	0
803	생일 축하해! 오늘은 마음껏 즐겨봐.	0
568	올해도 여러분 덕분에 행복한 한 해가 되었습니다.	0
807	"생일 축하해! 오늘은 특별한 날이니까 즐겨봐. 행복한 생일 되길 바라! 맛있는 음식 많이 먹고, 좋은 일 많이 있길!"	0
117	새해를 기대하며 행복한 순간들이 한가득한 해가 되길.	0
483	"새해에는 가족 모두 건강하고, 계획하는 일 모두 이루기를 기원합니다."	0
193	새해에는 변화와 성장이 함께하는 멋진 해가 되길 기원합니다.	0
407	화목하고 행복한 삶이 가득한 새해가 되길 기원합니다.	0
871	"오늘은 너의 날, 많은 사랑 받길 바라!"	0
868	오늘 날씨 좋은 거 같아! 밖에서 즐거운 순간 즐기고 행복한 하루 보내!	0
484	새해에는 가족 모두 웃음 가득한 한 해가 되길 기원합니다.	0
362	행복한 새해에는 당신의 주변이 사랑과 행복으로 가득해지길 바랍니다.	0
867	오늘 날씨 좋아서 기분이 좋아지는 거 같아. 생일 축하해! 밖에서 행복한 순간들 많이 만들어.	0
451	"니가 있어서 참 다행이야. 늘 고맙고 소중한 존재야, 새해에도 복 많이 받앙!"	0
259	올 한 해가 여러분에게 기쁜 순간들이 되기를 기원합니다.	0
755	생일 축하해! 많은 사랑과 축복이 가득하길.	0
721	"생일 축하해, 친구야! 오늘은 특별한 너의 날, 마음껏 즐기고 행복한 순간 많이 만들어봐."	0
315	행복과 건강이 넘치는 한 해가 되길 기대합니다.	0
702	생일 진심으로 축하해	0
295	좋은 일만 가득한 해가 되길 기대해도 됩니다.	0
305	지난해에 많은 행운과 기쁨이 함께하길 기대합니다.	0
605	"어머님, 아버지 올 한 해 고생 많으셨습니다. 내년에는 더 건강하시고 행복한 한 해 보내시길 바랍니다."	0
576	2023년 마지막 마무리가 되어갑니다. 한 해 동안 수고 많으셨습니다. 즐거운 연말 보내세요!	0
959	너와 함께할 수 있어서 늘 행복하단다. 생일 축하해.	0
972	생일 진심으로 축하드려요.	0
595	"벌써 12월이라니 실감이 나지 않는데요. 11월 마무리 잘 하셨기를 바라며, 올해의 마지막 달도 기분 좋게 시작하시기를 바랄게요. :)"	0
108	새해가 행복과 성취에 함께 가득찬 시간이 되기를 기대합니다.	0
464	사랑으로 키워주신 은혜 감사드립니다. 항상 건강하시고 행복하세요.	0
808	"생일 축하해! 오늘은 특별한 날이니까, 하고 싶은거 다해. 행복한 하루 보내~"	0
544	하늘을 치솟는 용처럼 용의 해에 이루고자 하는 목표를 하늘 높이 뚫고 올라가는 해가 되시길 바랍니다.	0
690	새로운 한 살 더 먹은거 축하행	0
209	새해에는 어려움을 극복하고 더 나은 미래를 위해 노력하시길 바랍니다.	0
984	세상에서 제일 멋진 우리 아빠! 당신의 존재만으로도 저는 참 행복해요. 생신 축하드려요.	0
539	추운 날씨에 건강 챙기시고 마음은 늘 따뜻한 날들 되시기를 바랍니다. 언제나 삶에 행복만이 가득하길 바랍니다.	0
979	"생일 축하해! 항상 내 옆에 있어줘서 고마워. 그 다음 생일도, 그리고 그 다음 생일도 쭉 나와 함께 하자. 많이 사랑하고 다시 한번 생일 진심으로 축하해!"	0
814	"생일 축하해! 좋은 일들만 가득하길 바라. 오늘은 너의 날, 마음껏 즐기고 행복한 순간 많이 만들어봐."	0
194	새해에는 빛나는 미래를 향해 나아가는 모습을 보여주길 바랍니다.	0
81	새로운 시작을 맞이하는 2024년에는 무한한 가능성과 행운이 함께하길 기원합니다.	0
800	생일 축하해! 오늘은 너의 미소가 빛날 좋은 날이야.	0
849	앞으로도 영원하자. 생일 축하해	0
735	"생일 축하해! 너에게 특별한 일들만 가득한 날이 되길 기대돼. 오늘은 많은 사랑과 축복이 가득하길, 친구야~"	0
415	힘찬 기운이 되어 돌아올 수 있으면 좋겠다.	0
638	이번 연도 참 힘들고 아쉬운 일들도 많은 한 해였지만 너랑 함께라서 잘 이겨낼 수 있었던 것 같아! 내년에도 잘 부탁해!	0
247	새해에는 행복한 순간들이 당신의 삶을 더욱 풍요롭게 만들어 갈 것입니다.	0
905	"즐거운 생일을 보내길 바라! 선물도 많이 받고, 좋은 추억 쌓아~ 생일 축하해!"	0
683	"새로운 한 살 더 먹었네, 자랑스럽고, 기쁘다!"	0
733	생일 축하해! 너에게 특별한 일들만 가득한 날이 되길 기대.	0
995	"저희를 위해 희생해주시는 부모님, 생신 진심으로 축하드립니다. 늘 부족한 자식이지만 항상 감사한 마음으로 살겠습니다. 앞으로 기쁨만 드릴 수 있는 자녀가 되겠습니다. 항상 감사하고 사랑합니다."	0
914	태어나줘서 고마워	0
266	올 한해 더 행복하세요!	0
372	행복한 순간들이 가득한 해가 되세요.	0
199	새해에는 새로운 도약과 성취가 있는 한 해가 되시기를 바랍니다.	0
500	새해에도 꽃길만 걷자! 항상 너의 곁에서 응원할께!	0
892	오늘은 네 생일이라니! 행복한 일만 가득하길 바란다~	0
494	"새해에는 우리 우정이 더욱 깊어지길 바라며, 항상 건강하고 행복하길 기원해."	0
768	"생일 축하해! 새로운 나이에 더 성장하길 기대해, 친구야. 행복한 하루 보내~"	0
601	아쉬운 한 해가 이렇게 가네요~ 남은 한 해 마무리 잘하고 내년에는 우리 더 행복합시다~	0
940	항상 고마워! 생일 축하해!	0
530	지난 한 해 동안 베풀어주신 은혜에 감사드립니다. 새해에는 가정에 평안과 행복이 가득하시기를 기원합니다.	0
907	"즐거운 생일을 보내길 바라! 선물도 많이 받고, 즐거운 하루 보내라"	0
796	"생일 축하해! 오늘은 너의 날, 웃음 가득한 하루가 되길 바라."	0
479	"새해 복 많이 받으시고, 항상 건강하세요."	0
171	새해에는 모든 사람들이 행복하고 건강한 삶을 추구하길 바랍니다.	0
947	행복한 하루 보내!	0
848	생축생축~	0
744	생일 축하해! 너에게 특별한 일들만 가득한 날이 되길 기대해. 생일 축하해! 오늘은 너의 미소가 빛날 특별한 날이야.	0
368	행복한 순간들이 가득하길 기원합니다.	0
492	새해에는 소망하시는 모든 일들이 이루어지길 바라며 가정에 행복이 충만하길 기원합니다.	0
200	새해에는 새로운 도전과 기회가 찾아오는 해가 되길 기원합니다.	0
123	새해를 앞두고 행복한 한 해 되세요!	0
365	행복한 새해에는 더 많은 웃음과 기쁨이 당신을 둘러싸게 될 것입니다.	0
643	지난 한해 정말 수고 많으셨습니다. 새해의 희망찬 기운을 받아 2024년에도 힘찬 한해 보내시길 바랍니다.	0
19	2024년에도 웃음과 희망이 가득한 행복한 시간이 되길 기원합니다.	0
309	청룡의 해에는 모든 이의 희망과 소망이 이루어지기를 기대합니다.	0
883	"오늘은 너의 날, 행복한 하루 보내~"	0
977	"생일 축하합니다! 앞으로도 건강하시고, 올 한해 멋진 날들이 되시길 바랍니다."	0
25	갑진년에는 새로운 도약과 성장이 있을 토대를 다지며 발전을 이루어나가길 기원합니다.	0
527	적게 일하고 많이 버는 한 해 되게 해주세요!	0
93	"새해, 새로운 출발!"	0
244	새해에는 행복한 마음으로 하고자 했던 모든 일들을 시작해보세요.	0
899	이렇게 좋은 날에 눈도 오다니 ㅎㅎㅎ 생일 축하해!	0
169	새해에는 모든 꿈이 이뤄지는 즐거운 시간이 되기를 바랍니다.	0
745	생일 축하해! 너에게 특별한 일들만 가득한 날이 되길.	0
956	나의 항상 든든한 버팀목이 되어주는 소중한 내 친구! 너의 생일을 진심으로 축하해! 오늘 하루 행복한 일만 가득하길 바랄게!	0
497	"새해에는 좋은 일만 가득하고, 건강하길 기원해."	0
354	행복한 새해를 맞이하여 모든 꿈이 이루어지길 기원합니다.	0
772	생일 축하해! 선물 뭐 받고 싶은거야?	0
457	따뜻한 말 한마디가 필요한 때입니다. 항상 건강하시고 행운이 가득한 2024년 되시길 바랍니다.	0
357	행복한 새해에는 당신의 모든 꿈들이 이뤄질 수 있기를 바랍니다.	0
608	얼마남지 않은 올 한해 수고 많았어! 너와 함께여서 더욱 행복한 한 해 였어!	0
106	새해가 행복과 성공으로 가득찬 시간이 되기를 기대합니다.	0
251	새해에는 행운과 행복이 늘 함께하는 해가 되길 기원합니다.	0
971	생일 정말 많이 축하해! 내가 사랑해!	0
328	행복을 찾아서 여행을 떠나는 새해가 되길 바랍니다.	0
691	"생일 기대했어! 오늘은 너의 날, 마음껏 즐기고 행복한 순간 많이 만들어봐."	0
961	당신을 만나서 매일 행복합니다. 생일 축하해요. 언제나 고맙고 앞으로도 잘 부탁합니다.	0
466	"사랑하는 우리 가족들. 매년 새해를 함께 맞이하는 것만큼 축복인 건 없습니다. 내년, 내후년, 10년 뒤에도 건강하게 우리 가족들과 함께 새해를 맞이하고 싶습니다. 부디 올 한해는 작년보다 조금 더 행복하고, 좀 더 건강하길 바랍니다. 사랑합니다."	0
109	새해가 행복과 희망으로 가득찬 시간이 되기를 기대합니다.	0
410	희망과 사랑이 가득한 해가 되길 기대합니다.	0
667	많은 사랑 받길 바라! 생일 축하해! 더 좋은 일만 가득하길.	0
349	행복한 새해 되세요.	0
26	갑진년에는 새로운 일들과 기회가 찾아오는 해가 되기를 바랍니다.	0
263	올 한 해가 여러분에게 행운과 기쁨으로 가득하기를 기원합니다.	0
144	새해에는 더 많은 성취와 행운이 함께하길.	0
417	힘찬 한 해가 되길 바랍니다.	0
677	미역국 잘 챙겨먹고 선물 뭐 받고 싶어?	0
152	새해에는 멋진 모습으로 빛나는 새해를 맞이할 수 있는 기회가 찾아오길 기원합니다.	0
1008	행복과 기쁨이 가득한 날들이었으면 좋겠어요. 생일 축하해요.	0
440	"갑진년 새해가 밝았습니다. 새해에는 가족 모두 소망하는 일 이루시고, 웃음 가득한 한 해가 되길 기원합니다."	0
811	"생일 축하해! 오늘은 특별한 너의 날, 마음껏 행복하자."	0
